emotion_class,cleaned_text
Joy,စာ မေး ပွဲ တွေ ပြီး ဆုံး တာ ကို ဂုဏ် ပြု ဖို့ မိုး ရေ ထဲ မှာ က ခုန် ခဲ့ တယ် ။ မိုး ရေ ထဲ က အ က - မ မျှော် လင့် ဘဲ လန်း ဆန်း စေ တယ် ။
Fear,သူ ငယ် ချင်း တစ် ယောက် အ တွက် ရည် ရွယ် တဲ့ text တစ် ခု ကို အ တန်း group chat ထဲ သို့ မ တော် တ ဆ ပို့ မိ သွား တယ် ။ Texting ကျ ရှုံး မှု - အိုး пс အ ခိုက် အ တန့် !
Fear,အ တန်း ဖော် တွေ ကို စွဲ ဆောင် ဖို့ မှော် ပ ညာ တစ် ခု စမ်း သပ် ခဲ့ တယ် ။ မှော် ပ ညာ ကျ ရှုံး မှု - အဲ့ ဒီ ယုန် ဘယ် ရောက် သွား လဲ ။
Joy,ပျင်း စ ရာ ကောင်း တဲ့ ဟော ပြော ပွဲ တစ် ခု အ တွင်း origami ဖန် တီး ခြင်း အ နု ပ ညာ ကို ပြီး ပြည့် စုံ အောင် လုပ် ဆောင် နေ ခြင်း ။ Origami ကျွမ်း ကျင် မှု - A+!
Joy,ဆက် တိုက် hacky sack ကန် ချက် အ များ ဆုံး အ တွက် စံ ချိန် သစ် တင် ဖို့ ကြိုး စား နေ ပါ တယ် ။ Hacky sack ကျွမ်း ကျင် မှု များ - ထုတ် လွှတ် လိုက် ပြီ !
Joy,သူ ငယ် ချင်း တွေ နဲ့ လျှို့ ဝှက် လက် ဆွဲ နှုတ် ဆက် ခြင်း တစ် ခု ဖန် တီး နေ ပါ တယ် ။ သူ ငယ် ချင်း ဆက် ဆံ ရေး အ ဆင့် - ကျွမ်း ကျင် သူ !
Joy,မြို့ ထဲ က အ ကောင်း ဆုံး ဘာ ဂါ ဆိုင် ကို ရှာ ဖွေ ဖို့ မစ် ရှင် တစ် ခု စ တင် နေ ပါ တယ် ။ ဘာ ဂါ ကျွမ်း ကျင် သူ - တာ ဝန် အ တွက် သ တင်း ပို့ နေ ခြင်း !
Joy,လာ မယ့် အ ရည် အ ချင်း ပြ ပွဲ အ တွက် stand-up comedy routine တစ် ခု လေ့ ကျင့် နေ ပါ တယ် ။ ဟာ သ ဖျော် ဖြေ မှု - ပြု လုပ် နေ ဆဲ !
Fear,အ ချစ် စာ တစ် စောင် ကို လူ မှား ဆီ သို့ မ တော် တ ဆ ပို့ မိ သွား တယ် ။ အ ချစ် စာ ကျ ရှုံး မှု - အ မြင့် ဆုံး ရှက် ရွံ့ မှု !
Joy,အ သေး စိတ် ကျ တဲ့ သိပ် ပံ စမ်း သပ် ချက် တစ် ခု နဲ့ ဆ ရာ မ ကို စွဲ ဆောင် ဖို့ ကြိုး စား နေ ပါ တယ် ။ သိပ် ပံ ဝါ သ နာ ရှင် မုဒ် - အ သက် ဝင် ပြီ !
Joy,အ ဖွဲ့ သား အား လုံး အ တွက် ရှုပ် ထွေး တဲ့ သူ ငယ် ချင်း လက် ပတ် တွေ ဖန် တီး နေ ပါ တယ် ။ သူ ငယ် ချင်း ဆက် ဆံ ရေး အ ဆင့် - ကျွမ်း ကျင် ရက် ကန်း သ မား !
Joy,ဆက် တိုက် cartwheel အ များ ဆုံး အ တွက် စံ ချိန် ကို ချိုး ဖျက် ဖို့ ကြိုး စား နေ ပါ တယ် ။ Cartwheel စိန် ခေါ် မှု - လုပ် ဆောင် နေ ဆဲ !
Joy,သူ ငယ် ချင်း တွေ နဲ့ ရုပ် ရှင် မာ ရ သွန် တစ် ခု စီ စဉ် နေ ပါ တယ် ။ ပေါက် ပေါက် ဆုပ် နဲ့ ရုပ် ရှင် စွန့် စား ခန်း တွေ စောင့် ကြို နေ တယ် !
Joy,ဆံ ပင် အ ရောင် အ သစ် တစ် ခု နဲ့ စမ်း သပ် နေ ပါ တယ် ။ ရဲ ရင့် တဲ့ semester အ တွက် ရဲ ရင့် တဲ့ ပြောင်း လဲ မှု တစ် ခု !
Joy,အ နာ ဂတ် အ တွက် အ မှတ် တ ရ တွေ ကို ဖမ်း ယူ ဖို့ အ ချိန် တောင့် တစ် ခု တည် ဆောက် နေ ပါ တယ် ။ အ ချိန် ခ ရီး သွား စိတ် ခံ စား မှု များ !
Fear,ပ ထ မ နေ့ မှာ စာ သင် ခန်း မှား ထဲ သို့ မ တော် တ ဆ ဝင် သွား မိ တယ် ။ စာ သင် ခန်း ရော ထွေး မှု - အ ဆင် မ ပြေ တဲ့ အ စ ပြု မှု !
Joy,အ ပတ် စဉ် ကျန်း မာ ရေး နဲ့ ညီ ညွတ် တဲ့ အ စ ပြု မှု အ တွက် smoothie recipe အ သစ် တစ် ခု စမ်း သပ် နေ ပါ တယ် ။ Smoothie ဝါ သ နာ ရှင် - အ ဆင့် တက် ပြီ !
Sadness,ကျောင်း နှစ် ရဲ့ စိန် ခေါ် မှု တွေ ကို ပြန် လည် သုံး သပ် နေ ပါ တယ် ။ တာ ဝန် တွေ နဲ့ နည်း နည်း လွှမ်း မိုး ခံ စား နေ ရ တယ် ။
Anger,အွန် လိုင်း မှာ မ ရည် ရွယ် ဘဲ မ ကောင်း တဲ့ မှတ် ချက် တ ချို့ ကြုံ တွေ့ ခဲ့ ရ တယ် ။ အွန် လိုင်း အ မုန်း တ ရား ကို ရင် ဆိုင် ရ တာ ဘယ် တော့ မှ မ လွယ် ဘူး ။
Anger,ကျောင်း မှာ နေ့ ဆိုး တစ် နေ့ ကြုံ ခဲ့ ရ တယ် ။ အ ရာ အား လုံး မှား ယွင်း နေ ပုံ ပဲ ။
Sadness,အား က စား အ သင်း မှာ မ ပါ ဝင် ရ တဲ့ အ တွက် စိတ် ဓာတ် ကျ နေ တယ် ။ စိတ် ပျက် မှု က ဆက် ရှိ နေ တုန်း ပဲ ။
Anger,ကန် တင်း မှာ ပြင်း ထန် တဲ့ ငြင်း ခုံ မှု တစ် ခု တွေ့ မြင် ခဲ့ ရ တယ် ။ နေ့ လည် စာ မှာ မ နှစ် မြို့ ဖွယ် လေ ထု ။
Anger,အ ဓိ က ပ ရော ဂျက် တစ် ခု မှာ သိပ် မ ကောင်း တဲ့ အ ဆင့် ရ ရှိ ခဲ့ တယ် ။ ပ ညာ ရေး ဆိုင် ရာ စိတ် ပျက် မှု ဝင် လာ နေ ပြီ ။
Sadness,ကိုယ် ပိုင် အ ဆင် မ ပြေ မှု တစ် ခု ကို ရင် ဆိုင် နေ ရ တယ် ။ တစ် ခါ တ လေ ဘ ဝ က မ မျှော် လင့် ထား တဲ့ စိန် ခေါ် မှု တွေ ပစ် ပေါက် တတ် တယ် ။
Sadness,စ နေ နေ့ ည မှာ အ ထီး ကျန် မှု ခံ စား နေ ရ တယ် ။ တစ် ခါ တ လေ အ ထီး ကျန် မှု က မျှော် လင့် ထား တာ ထက် ပို ပြင်း ထန် စွာ ထိ ခိုက် တတ် တယ် ။
Anger,Cyberbullying ကြုံ တွေ့ နေ ရ တယ် ။ အွန် လိုင်း က အ မုန်း တ ရား မက် ဆေ့ ချ် တွေ က စိတ် ပျက် စ ရာ ကောင်း တယ် ။
Anger,ထီး မ ပါ ဘဲ သည်း ထန် တဲ့ မိုး သက် မုန် တိုင်း ထဲ မှာ မိ နေ တယ် ။ ဒီ နေ့ ရာ သီ ဥ တု က ကံ ဆိုး တာ ပဲ ။
Sadness,မ မျှော် လင့် ထား တဲ့ အ ခြေ အ နေ တွေ ကြောင့် အ ရေး ကြီး တဲ့ ပွဲ တစ် ခု လွဲ ချော် သွား တယ် ။ ဝမ်း နည်း မှု တွေ နဲ့ ပြည့် နေ တဲ့ နေ့ တစ် နေ့ ။
Anger,ကိုယ် ပိုင် ဘ ဝ အ ကြောင်း ပျံ့ နှံ့ နေ တဲ့ အ ခြေ အ မြစ် မ ရှိ တဲ့ ကော လာ ဟ လ တွေ ကို ရင် ဆိုင် နေ ရ တယ် ။ ကော လာ ဟ လ တွေ က နာ ကျင် စေ နိုင် တယ် ။
Anger,အ ရေး ကြီး တဲ့ အ စည်း အ ဝေး တစ် ခု သွား ရာ လမ်း မှာ တာ ယာ ပြား သွား တယ် ။ ဆိုး ရွား တဲ့ အ ဖြစ် အ ပျက် တွေ ဆက် တိုက် ဖြစ် တာ ပြော စမ်း ပါ ။
Sadness,ရင်း နှီး တဲ့ သူ ငယ် ချင်း တစ် ယောက် ပြောင်း ရွှေ့ သွား ပြီး နောက် လစ် ဟာ မှု ခံ စား ချက် ။ နှုတ် ဆက် ပွဲ တွေ က အ မြဲ တမ်း ဝမ်း နည်း စ ရာ ကောင်း တယ် ။
Sadness,အိပ် မက် ကော လိပ် တစ် ခု က နေ ငြင်း ပယ် ခံ ရ ခြင်း ။ စိတ် ပျက် မိ ပေ မယ့် အ ခြား လမ်း ကြောင်း တွေ ကို စူး စမ်း ရှာ ဖွေ ဖို့ စိတ် ပိုင်း ဖြတ် ထား တယ် ။
Anger,ဂိမ်း က စား ချိန် အ တွင်း အွန် လိုင်း အ ဆိပ် အ တောက် ကြုံ တွေ့ ရ ခြင်း ။ အ မုန်း တ ရား မှတ် ချက် တွေ က ပျော် ရွှင် မှု ကို ဖျက် ဆီး နိုင် တယ် ။
Anger,ဆံ ပင် ပုံ စံ ဆိုး တဲ့ နေ့ ကြုံ ပြီး ကိုယ့် ကိုယ် ကို သ တိ ထား မိ နေ ခြင်း ။ ဆံ ပင် ပုံ စံ ဆိုး တဲ့ နေ့ တွေ က ယုံ ကြည် မှု ကို ထိ ခိုက် စေ နိုင် တယ် ။
Sadness,အ ဓိ က ပ ရော ဂျက် တစ် ခု ကျ ရှုံး ပြီး နောက် စိတ် ပျက် အား ငယ် မှု ခံ စား ချက် ။ ကြိုး စား အား ထုတ် မှု က ဒီ တစ် ခါ အ ရာ မ ထင် ခဲ့ ဘူး ။
Anger,ကိုယ် ပိုင် ထင် မြင် ချက် တွေ ဖော် ပြ တဲ့ အ တွက် အ မုန်း တ ရား မှတ် ချက် တွေ ကြုံ တွေ့ ရ ခြင်း ။ အွန် လိုင်း အ ပျက် သ ဘော ဆောင် မှု က လွှမ်း မိုး နေ တယ် ။
Anger,စဉ် ဆက် မ ပြတ် နည်း ပ ညာ ချို့ ယွင်း မှု တွေ နဲ့ ကံ ဆိုး မှု ဆက် တိုက် ကြုံ တွေ့ နေ ရ ခြင်း ။ နည်း ပ ညာ ပြ ဿ နာ တွေ အ များ ကြီး !
Sadness,မ မျှော် လင့် ထား တဲ့ အ ခြေ အ နေ တွေ ကြောင့် ကြာ ရှည် စွာ စောင့် မျှော် နေ တဲ့ ပွဲ တစ် ခု လွဲ ချော် သွား ခြင်း ။ ဝမ်း နည်း မှု တွေ နဲ့ ပြည့် နေ တဲ့ နေ့ တစ် နေ့ ။
