emotion_class,cleaned_text
joy,သူ ငယ် ချင်း တွေ အ တွက် အံ့ အား သင့် ဖွယ် ရ တ နာ ရှာ ဖွေ ပွဲ တစ် ခု စီ စဉ် နေ ပါ တယ် သည်း ထိတ် ရင် ဖို မှု နဲ့ စိတ် လှုပ် ရှား မှု ကို မျှော် လင့် နေ ခြင်း !
fear,ငွေ ကြေး အ ခက် အ ခဲ တွေ ကြောင့် အ နာ ဂတ် အ တွက် တုန် လှုပ် မိ တယ်
love,မင်း ကို တ သက် ပတ် လုံး ရင် ခွင် ထဲ ထည့် ပြီး ကာ ကွယ် ပေး ချင် တယ်
love,မင်း ရဲ့ ချစ် စ နိုး ခေါ် သံ လေး တွေ က ငါ့ ကို စိတ် ချမ်း သာ စေ တယ်
anger,လူ တွေ ရဲ့ တစ် ကိုယ် ကောင်း ဆန် မှု ကို မြင် ရ တာ တ ကယ် ကို ရင် နာ ပြီး ဒေါ သ ထွက် တယ်
neutral,သူ တစ် ပါး ရဲ့ ဒုက် ခ ကို မြင် ပြီး တတ် နိုင် သ ရွေ့ ကူ ညီ ပေး ချင် တဲ့ စိတ်
fear,တော မီး တွေ ကူး စက် လာ တာ မြင် ပြီး ရွာ သား တွေ ထွက် ပြေး နေ ကြ တယ်
sadness,ဒီ အ တိုင်း အ ရာ ရာ ကို မေ့ ပစ် လိုက် ချင် တော့ တယ်
sadness,အား တင်း ထား ရ တာ ပင် ပန်း လှ ပြီ
suprise,လမ်း ဘေး မှာ ပန်း ပင် လေး တွေ စိုက် ထား တာ မြို့ လေး က ပို လှ သွား တာ ပဲ ၊
anger,အောင် မြင် မှု ရဲ့ စင် မြင့် ပေါ် သို့ ပစ် လွှတ် လိုက် တဲ့ ငြူ စူ တဲ့ အ ကြည့် တွေ ၊ မျို ချ လိုက် ရ တဲ့ ခါး သက် တဲ့ ဆေး လုံး ၊ မ ရောက် ရှိ သေး တဲ့ အ မြင့် တွေ ရဲ့ အ မြဲ တမ်း သ တိ ပေး ချက် အ ဖြစ် ကျန် ရစ် နေ တဲ့ အ ရ သာ
joy,ကျွန် တော် တို့ ကမ် ဘာ လော က ထဲ က ကွဲ ပြား မှု ရဲ့ အ လှ တ ရား ကို ပြန် လည် သုံး သပ် နေ ပါ တယ်
neutral,ငါ့ ကို ယုံ ကြည် ပေး တဲ့ လူ တွေ ရှိ နေ တာ ပဲ ဆို တဲ့ အ သိ က အင် အား တစ် ခု ပဲ
neutral,အိပ် မက် ဆိုး ကြီး မက် ပြီး လန့် နိုး လာ တာ နှ လုံး တွေ တ ဒိန်း ဒိန်း ခုန် နေ တုန်း ပဲ
neutral,အ ဆင် ပြေ ပါ တယ် လို့ အ ပြုံး တု နဲ့ ဟန် ဆောင် ရင်း လူ တ ကာ ကို နှုတ် ဆက် ခဲ့ ရ တဲ့ နေ့
sadness,သစ် စာ ဖောက် မှု ရဲ့ မုန် တိုင်း ကြောင့် ပျက် စီး ဆုံး ရှုံး ခြင်း ၊ ယုံ ကြည် မှု ရဲ့ အ ပျက် အ စီး တွေ က အ ပိုင်း အ စ တွေ လို ပြန့် ကျဲ နေ ခြင်း ၊ က တိ ပျက် ခြင်း ရဲ့ လေ ပြင်း တွေ ကြောင့် စုတ် ပြဲ နေ တဲ့ နှ လုံး သား
sadness,ဆုံး ရှုံး သွား တဲ့ ယုံ ကြည် မှု ရဲ့ မြေ ရိုင်း လွင် ပြင် ထဲ မှာ ၊ က တိ ပျက် ခြင်း ရဲ့ ပဲ့ တင် သံ တွေ က ပြန် ဟပ် နေ ခြင်း
joy,JustinBieber ဖျော် ဖြေ ပွဲ မှာ ၊ 'Baby' ရဲ့ ကူး စက် လွယ် တဲ့ စည်း ချက် တွေ က ထိန်း ချုပ် မ ရ တဲ့ စိတ် အား ထက် သန် မှု ရဲ့ က ပွဲ ကြမ်း ပြင် တစ် ခု ကို ဖန် တီး နေ ခြင်း
neutral,အ ဝေး က လူ ကို သ တိ ရ ပေ မဲ့ ဆက် သွယ် ခွင့် မ ရှိ လို့ ငေး ငိုင် နေ ရ တဲ့ နေ့
love,မင်း က ငါ့ ဘ ဝ ရဲ့ တစ် သက် စာ အ ကောင်း ဆုံး ရွေး ချယ် မှု ပဲ
anger,မ နာ လို ဝန် တို မှု ၊ သွေး ကြော တွေ ထဲ ကို စိမ့် ဝင် နေ တဲ့ အ ဆိပ် ၊ နှ လုံး သား ကို အ ဆိပ် ခတ် ပြီး မ ကျေ နပ် မှု တွေ ပေါက် ဖွား ရာ နေ ရာ အ ဖြစ် သို့ ပြောင်း လဲ ခြင်း
neutral,ဒီ စာ အုပ် ကို ဖတ် လိုက် ရ တာ စာ ဖတ် သူ ကို အ သိ ပ ညာ အ သစ် တွေ အ များ ကြီး ပေး တယ်
anger,စဉ် ဆက် မ ပြတ် နည်း ပ ညာ ချို့ ယွင်း မှု တွေ နဲ့ ကံ ဆိုး မှု ဆက် တိုက် ကြုံ တွေ့ နေ ရ ခြင်း နည်း ပ ညာ ပြ ဿ နာ တွေ အ များ ကြီး !
fear,အိပ် မက် ဆိုး တွေ ခ ဏ ခ ဏ မက် ပြီး လန့် လန့် နိုး လာ တာ စိတ် ညစ် ဖို့ ကောင်း တယ်
suprise,ဒီ နေ့ ရဲ့ အံ့ ဩ စ ရာ သ တင်း ကောင်း က စိတ် ပင် ပန်း မှု အား လုံး ကို ကြက် ပျောက် ငှက် ပျောက် ပျောက် စေ ခဲ့ ပြီ
joy,ဖျော် ဖြေ ပွဲ တစ် ခု တက် ရောက် ပြီး တစ် ည လုံး က ခုန် ခဲ့ တယ် ဂီ တ က ဘ ဝ ရဲ့ နှ လုံး ခုန် သံ # ဖျော် ဖြေ ပွဲ ခံ စား ချက် များ # တစ် ည လုံး က ခုန် ခြင်း
neutral,ဘယ် သူ့ ကို မှ လည်း စ ကား မ ပြော ချင် ၊ ဘယ် သူ က မှ လည်း ကိုယ့် ကို နား မ လည် နိုင် တဲ့ အ ထီး ကျန် နေ့
fear,သူ့ ရဲ့ ဖုန်း ခေါ် ဆို မှု ကို လက် ခံ ဖို့ လက် တွေ တုန် ရင် နေ တယ်
anger,ဘယ် လို မှ ရှင်း ပြ လို့ မ ရ တဲ့ လူ မိုက် တွေ နဲ့ တိုး လို့ စိတ် တို ရ တယ်
neutral,Beyoncé ရဲ့ တိုက် ရိုက် ဖျော် ဖြေ ပွဲ မှာ ကြယ် တွေ အောက် မှာ က ခုန် နေ ခြင်း ၊ လှုပ် ရှား မှု တိုင်း မှာ 'SingleLadies' ရဲ့ စွမ်း အား ကို ခံ စား နေ ရ ခြင်း
love,မင်း ကို စက် ကန့် မ လပ် သ တိ ရ ပြီး ချစ် နေ မိ တာ အ မှန် တ ရား ပဲ
joy,ArianaGrande ဖျော် ဖြေ ပွဲ ရဲ့ လူ အုပ် ထဲ မှာ ၊ 'IntoYou' ရဲ့ အ မြင့် ဆုံး တေး သွား တွေ က အ လွန် အ မင်း ပျော် ရွှင် မှု သံ စုံ တီး ဝိုင်း တစ် ခု ကို ဖန် တီး နေ ခြင်း
fear,လှေ စီး ရင် တိမ်း မှောက် မ လား ဆို တဲ့ အ တွေး က ဖျောက် မ ရ ဘူး
joy,အောင် မြင် မှု ရဲ့ တောင် ထိပ် တွေ ကို ဂုဏ် ယူ စွာ တက် ရောက် နေ ခြင်း ၊ စိန် ခေါ် မှု တွေ ကို အောင် နိုင် ပြီး အောင် မြင် မှု ရဲ့ အ လံ ကို စိုက် ထူ နေ တဲ့ တောင် တက် သ မား တစ် ယောက်
joy,ရယ် မော ခြင်း ရဲ့ မိုး ရေ ထဲ မှာ ပျော် ရွှင် စွာ က ခုန် နေ ခြင်း ၊ ပျော် ရွှင် မှု နဲ့ ပေါ့ ပါး မှု ရဲ့ ရေ အိုင် တွေ ထဲ မှာ လှည့် ပတ် နေ တဲ့ စိတ် ကူး ယဉ် ဆန် တဲ့ စိတ် ဓာတ်
joy,စိန် ခေါ် မှု ရှိ တဲ့ လေ့ ကျင့် ခန်း တစ် ခု ကို ပြီး မြောက် အောင် မြင် ခြင်း အ တွက် ပြည့် စုံ မှု
love,မင်း အ နား မှာ ရှိ နေ ရင် တစ် ကမ် ဘာ လုံး ကို ပိုင် ဆိုင် ထား သ လို ပဲ
neutral,မ နှစ် မြို့ ဖွယ် အ နံ့ အ သက် တစ် ခု ကို ရုတ် တ ရက် အ နီး ကပ် နံ လိုက် ရ တဲ့ အ ခါ
suprise,စာ သင် ခန်း ထဲ မှာ နာ ရီ ကို စိုက် ကြည့် ရင်း ၊ ခေါင်း လောင်း တီး ဖို့ စောင့် နေ တာ က တစ် နေ့ တာ ရဲ့ စိတ် လှုပ် ရှား စ ရာ အ ကောင်း ဆုံး အ ဖြစ် အ ပျက် လို ပဲ # အ တန်း ချိန် ရေ တွက် မှု # ဆယ် ကျော် သက် ဘ ဝ
neutral,ကန် န ဘေး မှာ သ တိ ပဋ် ဌာန် ကျင့် ကြံ နေ ချိန် မှာ တည် ငြိမ် အေး ချမ်း မှု က လွှမ်း ခြုံ ထား ပါ တယ်
sadness,နောင် တ ရဲ့ မြစ် ကြောင့် မျော ပါ သွား ခြင်း ၊ အ တိတ် ရဲ့ ရေ စီး ကြောင်း တွေ က လွှတ် ပေး ဖို့ ငြင်း ဆန် နေ ခြင်း
sadness,မင်း ရဲ့ အေး စက် စက် အ ကြည့် တွေ က ငါ့ ကို သတ် နေ တယ်
joy,တွန်း အား ဖြစ် တဲ့ စိတ် ပိုင်း ဖြတ် မှု ၊ ထူး ခြား တဲ့ အောင် မြင် မှု တွေ ဆီ သို့ လမ်း ကြောင်း ပေါ် မှာ ကျွန် တော့် ကို ရှေ့ သို့ တွန်း ပို့ နေ ခြင်း
suprise,လုံး ဝ မ ထင် ထား တဲ့ လူ ဆီ က နေ အ ခု လို လှ ပ တဲ့ စ ကား လုံး တွေ ကြား လိုက် ရ တော့ ရင် ထဲ အေး ခ နဲ ပဲ
suprise,ဒီ အ ခြေ အ နေ က တ ကယ့် ကို မ ထင် မှတ် ဘဲ ရောက် လာ တဲ့ အ ပျော် ဆုံး အ ခိုက် အ တန့် လေး ပဲ
