Text,Text-MM,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ",ဒေသခံ ဂျက်ဇ်ပွဲတော်တစ်ခု တက်ရောက်ခဲ့တယ်၊ အချိန်ရဲ့ စမ်းသပ်မှုကို ကြံ့ကြံ့ခံနိုင်ခဲ့တဲ့ တေးသွားတွေအတိုင်း ခြေချောင်းတွေ တတောက်တောက် ခေါက်နေခြင်း။ ဂီတ၊ တစ်သက်တာ အချစ်ဇာတ်လမ်း။ #ဂျက်ဇ်ပွဲတော် #အကြီးတန်းဂီတချစ်သူ, Joy ,2023-07-18 16:30:00, SeniorJazzFestivalGoer , Facebook , #TimelessTunes #SeniorJazz ,25.0,50.0, USA,2023,7,18,16
"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ",နှစ်တွေတစ်လျှောက် ရရှိခဲ့တဲ့ ပညာဉာဏ်ကို မျှဝေတဲ့ ဘလော့ဂ်တစ်ခု စတင်လိုက်တယ်၊ နေ့ရက်တိုင်းက သင်ယူပြီး ကြီးထွားဖို့ အခွင့်အရေးတစ်ခုဖြစ်တယ်ဆိုတာ သက်သေပြနေခြင်း။ #အကြီးတန်းပညာဉာဏ် #ဘလော့ဂ်, Gratitude ,2023-07-19 19:45:00, WisdomBloggerSenior , Instagram , #LifeLessons #SeniorBlog ,22.0,45.0, UK,2023,7,19,19
"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ",ပရဟိတ အပြေးပြိုင်ပွဲတစ်ခုမှာ ပါဝင်ခဲ့တယ်၊ အသက်အရွယ်က အဓိပ္ပါယ်ရှိတဲ့ အကြောင်းရင်းတွေကို ပံ့ပိုးကူညီဖို့ အတားအဆီးမဟုတ်ဘူးဆိုတာ သက်သေပြနေခြင်း။ #ပရဟိတအပြေးပြိုင်ပွဲ #အကြီးတန်းအပြေးသမား, Excitement ,2023-07-20 17:00:00, SeniorCharityRunner , Twitter , #RunForACause #SeniorSupport ,30.0,60.0, Canada,2023,7,20,17
"Survived a challenging physics exam. Equations, you won't defeat me! ",စိန်ခေါ်မှုရှိတဲ့ ရူပဗေဒစာမေးပွဲတစ်ခုကို ရှင်သန်ကျော်လွှားနိုင်ခဲ့တယ်။ ညီမျှခြင်းတွေ၊ မင်း ငါ့ကို အနိုင်ယူလို့မရဘူး!, Relief ,2023-08-01 13:30:00, PhysicsWhizHighSchool , Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20.0,40.0, USA,2023,8,1,13
Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,Coding လောကကို စူးစမ်းရှာဖွေနေပါတယ်။ Debugging လုပ်တာက သူ့ဘာသာသူ စွန့်စားခန်းတစ်ခု! #Codingခရီးစဉ် #အထက်တန်းကျောင်းသားCoder, Excitement ,2023-08-02 14:45:00, CodeExplorerHighSchool , Twitter , #CodingAdventure #HighSchoolCoderLife ,25.0,50.0, UK,2023,8,2,14
"Joined the school debate team. Words are my weapons, and I'm ready for battle! ",ကျောင်း စကားရည်လုအသင်း ဝင်ရောက်ခဲ့တယ်။ စကားလုံးတွေက ကျွန်တော့်ရဲ့ လက်နက်တွေ၊ စစ်ပွဲအတွက် အသင့်ပဲ!, Excitement ,2023-08-03 12:15:00, DebateWarriorHighSchool , Facebook , #DebateWarrior #HighSchoolDebater ,18.0,35.0, Canada,2023,8,3,12
"Started a photography club at school. Capturing moments, one snapshot at a time! ",ကျောင်းမှာ ဓာတ်ပုံကလပ်တစ်ခု စတင်လိုက်တယ်။ အခိုက်အတန့်တွေကို ဖမ်းယူနေခြင်း၊ တစ်ခါရိုက် တစ်ပုံနှုန်းနဲ့!, Joy ,2023-08-04 16:30:00, PhotoClubHighSchool , Instagram , #PhotographyClub #HighSchoolPhotographer ,22.0,45.0, USA,2023,8,4,16
"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ",လာမယ့် prom အကြောင်း နေ့ခင်းကြောင်တောင် အိပ်မက်မက်နေပါတယ်။ ဝတ်စုံ၊ အက – ဒါက ဖြစ်ပေါ်လာဆဲ ဒဏ္ဍာရီပုံပြင်တစ်ခု!, Excitement ,2023-08-05 19:45:00, PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30.0,60.0, Canada,2023,8,5,19
Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! ,ဆရာမကို အတန်းကို အပြင်မှာ သင်ဖို့ နားချနိုင်ခဲ့တယ်။ လေကောင်းလေသန့် တစ်ဖက်နဲ့ ညီမျှခြင်းတွေ သင်ယူခြင်း!, Positive ,2023-08-06 14:00:00, OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28.0,55.0, USA,2023,8,6,14
"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ",အနုပညာသင်တန်းမှာ ဆေး မတော်တဆ ဖိတ်ကျသွားတယ်။ Abstract အနုပညာ၊ ဟုတ်တယ်မလား။ #အနုပညာသင်တန်းစွန့်စားခန်းများ #အထက်တန်းကျောင်းသားအနုပညာရှင်, Embarrassed ,2023-08-07 19:45:00, PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22.0,45.0, UK,2023,8,7,19
Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,ကျွန်တော့် စကိတ်ဘုတ်ပေါ်မှာ ပြီးပြည့်စုံတဲ့ kickflip ကို ကျွမ်းကျင်အောင် ကြိုးစားနေပါတယ်။ ပညာရှင်တစ်ယောက်လို စနေ၊ တနင်္ဂနွေထဲသို့ စကိတ်စီးဝင်နေခြင်း!, Excitement ,2023-08-08 16:00:00, SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30.0,60.0, Canada,2023,8,8,16
Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,နောက်ဆုံးပေါ် K-pop အကျော်အမော်အကြောင်း သူငယ်ချင်းတွေနဲ့ ရင်းနှီးမှု တည်ဆောက်နေပါတယ်။ အကောင်းဆုံး Fangirling လုပ်ခြင်း!, Joy ,2023-08-09 22:30:00, KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20.0,40.0, USA,2023,8,9,22
Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,ဓာတုဗေဒ စမ်းသပ်ချက်တစ်ခုကို ပြီးပြည့်စုံအောင် နာရီပေါင်းများစွာ ကုန်ဆုံးခဲ့တယ်။ မှော်ဆရာတစ်ယောက်လို ဆေးရည်တွေ ရောစပ်နေခြင်း!, Joy ,2023-08-10 14:20:00, ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28.0,55.0, UK,2023,8,10,14
Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,သူငယ်ချင်းတစ်ယောက်အတွက် အံ့အားသင့်ဖွယ် မွေးနေ့ပါတီတစ်ခုကို အောင်မြင်စွာ စီစဉ်နိုင်ခဲ့တယ်။ ပါတီစီစဉ်ခြင်း ကျွမ်းကျင်သူမုဒ် - အောင်မြင်ပြီ!, Joy ,2023-08-11 18:45:00, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22.0,45.0, Canada,2023,8,11,18
"Joined the drama club to unleash my inner actor. Lights, camera, action! ",ကျွန်တော့်ရဲ့ အတွင်းစိတ် သရုပ်ဆောင်ကို ထုတ်လွှတ်ဖို့ ဒရာမာကလပ် ဝင်ရောက်ခဲ့တယ်။ မီးများ၊ ကင်မရာ၊ အက်ရှင်!, Excitement ,2023-08-12 13:45:00, DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25.0,50.0, USA,2023,8,12,13
Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,နောက်ဆုံးပေါ် စိတ်ကူးယဉ် ဝတ္ထုတစ်အုပ် လက်ထဲရောက်လာပြီ။ မှော်အတတ်နဲ့ စွန့်စားခန်း နယ်ပယ်တွေထဲသို့ ခုန်ဆင်းဝင်ရောက်နေခြင်း!, Excitement ,2023-08-13 20:00:00, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35.0,70.0, UK,2023,8,13,20
Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,ပျင်းစရာကောင်းတဲ့ အတန်းတွေအတွင်း ပြီးပြည့်စုံတဲ့ doodle ရေးဆွဲခြင်း အနုပညာကို ကျွမ်းကျင်နေခြင်း။ Doodles - A+!, Joy ,2023-08-14 16:15:00, DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20.0,40.0, USA,2023,8,14,16
Attempting to break the school record for the longest handstand. Wish me luck! ,အကြာဆုံး လက်ထောက်ရပ်ခြင်းအတွက် ကျောင်းစံချိန်ကို ချိုးဖျက်ဖို့ ကြိုးစားနေပါတယ်။ ကျွန်တော့်အတွက် ဆုတောင်းပေးပါ!, Excitement ,2023-08-15 19:30:00, HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28.0,55.0, Canada,2023,8,15,19
Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,ပညာရှင်တစ်ယောက်လို အတန်းထဲသို့ သရေစာတွေ ခိုးသယ်နေခြင်း။ သရေစာခိုးသယ်ခြင်း အနုပညာက မြင့်မြတ်တဲ့ ကျွမ်းကျင်မှုတစ်ခု!, Mischievous ,2023-08-16 14:00:00, SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30.0,60.0, USA,2023,8,16,14
Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,ဒီစနေ၊ တနင်္ဂနွေ သူငယ်ချင်းတွေနဲ့အတူ အိပ်ယာဝင်ပွဲ ကျင်းပနေပါတယ်။ ရယ်မောခြင်းနဲ့ အမှတ်တရတွေရဲ့ ညတစ်ညအတွက် ပြင်ဆင်နေခြင်း!, Excitement ,2023-08-17 22:15:00, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18.0,35.0, UK,2023,8,17,22
"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",TikTok အကတစ်ခုအတွက် နာရီပေါင်းများစွာ အချိန်ကုန်ခဲ့တယ်၊ ကိုယ့်မှာ ဘယ်ခြေနှစ်ချောင်းရှိတယ်ဆိုတာ သိလိုက်ရမှပဲ။ အက ကျရှုံးမှု - ထုတ်လွှတ်လိုက်ပြီ!, Embarrassed ,2023-08-18 16:30:00, TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25.0,50.0, USA,2023,8,18,16
Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,ကိုယ့် crush ရဲ့ profile ကို stalk လုပ်နေတုန်း သူတို့ရဲ့ ဓာတ်ပုံဟောင်းတစ်ခုကို မတော်တဆ like လုပ်မိသွားတယ်။ အဆင်မပြေမှုအဆင့် - အမြင့်ဆုံး!, Embarrassed ,2023-08-19 19:45:00, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0, UK,2023,8,19,19
Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,ချောမွေ့တဲ့ စကားပြောဆိုမှုနဲ့ ကိုယ့် crush ကို စွဲဆောင်ဖို့ ကြိုးစားခဲ့တယ်။ ကိုယ့်သောက်စရာ ဖိတ်ကျသွားတာနဲ့ အဆုံးသတ်ခဲ့တယ်။ ချောမွေ့မှုအဆင့် - မရှိ။, Embarrassed ,2023-08-20 17:00:00, CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30.0,60.0, Canada,2023,8,20,17
