text,emotion_class
အိမ်ထဲမှာပစ္စည်းတွေအလိုလိုလှုပ်ရှားနေတာမြင်လိုက်ရတယ်,fear
စိတ်ခံစားမှုတိုင်းအတွက်ပြီးပြည့်စုံတဲ့playlistဖန်တီးဖို့နာရီပေါင်းများစွာကုန်ဆုံးခဲ့တယ်ဂီတကကျွန်တော့်ရဲ့ကုထုံး#Playlistပြုလုပ်သူ#ဆယ်ကျော်သက်ဂီတချစ်သူ,joy
ဒီလိုဆေးထိုးအပ်အချွန်ကြီးတွေကိုမြင်ရင်ရင်ဘတ်ထဲတဒိန်းဒိန်းခုန်လာတယ်,fear
ဒီစနေ၊တနင်္ဂနွေဒေသခံအနုပညာပြခန်းတွေကိုစူးစမ်းရှာဖွေနေပါတယ်,joy
အိပ်မက်ဆိုးတွေကတကယ်ဖြစ်လာမှာကိုကြောက်နေမိတယ်,fear
မထင်မှတ်ဘဲရရှိလိုက်တဲ့အသိအမှတ်ပြုမှုကြောင့်ရှေ့ဆက်ဖို့ခွန်အားတွေအပြည့်ရသွားပြီ,suprise
အထူးကြေညာချက်တစ်ခုကိုစောင့်မျှော်နေချိန်မှာစိတ်လှုပ်ရှားမှုတွေဖြစ်ပေါ်လာခြင်း,joy
မင်းမရှိတဲ့ကမ္ဘာကြီးကငါ့အတွက်အဓိပ္ပာယ်မဲ့လွန်းပါတယ်,love
အနုပညာရှင်တစ်ယောက်ရဲ့တိတ်ဆိတ်ငြိမ်သက်တဲ့တစ်ကိုယ်တည်းနေရာထဲကဖန်တီးမှုပေါက်ကွဲထွက်ခြင်း,suprise
လတ်လတ်ဆတ်ဆတ်ဖုတ်ထားတဲ့ပေါင်မုန့်ရဲ့ရနံ့ကလေထဲမှာပြည့်နှက်နေချိန်မှာကျေနပ်မှုကလွှမ်းခြုံလာပါတယ်,joy
ပန်းဥယျာဉ်တစ်ခုကတက်ကြွတဲ့အရောင်အသွေးတွေနဲ့ဝန်းရံထားခြင်း၊ဥယျာဉ်မှူးကပန်းပွင့်တွေကိုပြုစုပျိုးထောင်ပြီး၊သဘာဝတရားရဲ့အမြဲတမ်းပြောင်းလဲနေတဲ့ပန်းချီကားချပ်ရဲ့အလှတရားထဲမှာပျော်ရွှင်မှုကိုရှာဖွေတွေ့ရှိခြင်း,neutral
မင်းကိုချစ်ရတာငါ့ဘဝရဲ့အလှပဆုံးသောကံကြမ္မာပါ,love
ငါ့ကိုလူတွေကဘယ်လိုထင်မလဲဆိုတာကိုပဲအမြဲတမ်းပူပန်နေရတယ်,neutral
ရုပ်ရှင်creditတွေလည်ပတ်နေချိန်မှာ၊ကြည့်ရှုသူကအံ့သြမှုနဲ့စဉ်းစားတွေးတောမှုရောနှောမှုကိုခံစားရတယ်၊ဇာတ်လမ်းထဲမှာရက်ယှက်ထားတဲ့ပိုမိုနက်ရှိုင်းတဲ့အဓိပ္ပါယ်တွေကိုစဉ်းစားတွေးတောနေခြင်း,neutral
လက်တစ်ဖက်ဆန့်တန်းရင်း၊စာနာမှုရှိတဲ့ချည်မျှင်တွေကနားလည်မှုရဲ့ကော်ဇောတစ်ခုကိုရက်ယှက်နေခြင်း၊အခြားသူတွေရဲ့ပျော်ရွှင်မှုတွေနဲ့ဝမ်းနည်းမှုတွေကိုပွေ့ဖက်ခြင်း,love
လူတွေရဲ့တစ်ကိုယ်ကောင်းဆန်တဲ့စိတ်ကိုမြင်ရတာတကယ်စိတ်ပျက်စရာ,anger
အချိန်အကြာကြီးခွဲခွာနေရတဲ့မိသားစုနဲ့ပြန်လည်ဆုံစည်းရတဲ့အချိန်,neutral
BrunoMarsဖျော်ဖြေပွဲရဲ့တုန်ခါနေတဲ့စည်းချက်တွေထဲမှာနစ်မြုပ်နေခြင်း၊'UptownFunk'ကပျော်ရွှင်မှုရဲ့မြို့တော်ဖြစ်လာတဲ့နေရာ,joy
ဆောင်းရာသီရဲ့စိတ်ဓာတ်ကျမှုတွေကကျွန်တော့်ကိုစိတ်ဓာတ်ကျစေတယ်,anger
စိတ်ပျက်မှုကတိုးမြင့်လာတယ်၊စိတ်ခံစားမှုတွေရဲ့မိုးကြိုးမုန်တိုင်း,anger
မင်းရဲ့အနားမှာရှိနေရရင်အရာရာဟာပြီးပြည့်စုံနေတာပဲ,love
ပိုမိုသန့်ရှင်းတဲ့ရပ်ကွက်တစ်ခုအတွက်လူထုသန့်ရှင်းရေးပွဲတစ်ခုစီစဉ်နေပါတယ်ပတ်ဝန်းကျင်ဆိုင်ရာအသိပညာပေးမှုကိုမြှင့်တင်နေခြင်း,sadness
မနက်ခင်းငှက်ကလေးတွေတွန်ကျူးသံကစိတ်ကိုတက်ကြွလန်းဆန်းစေတယ်,neutral
အမှားကိုသိရက်နဲ့ဖုံးကွယ်ဖို့ကြိုးစားနေတာတကယ်ရွံစရာပဲ,anger
တရားထိုင်နေရင်းစိတ်ထဲမှာဘာအပူအပင်မှမရှိဘဲငြိမ်းချမ်းနေတာ,neutral
နှုတ်ကနေဘာမှမပြောဘဲတိတ်ဆိတ်ခြင်းတွေနဲ့ပဲတစ်နေ့တာကိုဖြတ်သန်းလိုက်ရတဲ့နေ့,neutral
မင်းကငါ့ဘဝရဲ့အဖိုးတန်ဆုံးသောလက်ဆောင်မွန်ပါ,love
ယဉ်ကျေးမှုပွဲတော်တစ်ခုရဲ့ခမ်းနားထည်ဝါမှုကိုတွေ့မြင်ရလို့စိတ်လှုပ်ရှားမိပါတယ်,joy
နောက်ဆုံးပဟေဠိအပိုင်းအစကွက်တိဖြစ်သွားချိန်မှာအလွန်အမင်းပျော်ရွှင်မှုတွေပြည့်လျှံလာပါတယ်,joy
မင်းရဲ့ရင်ခွင်ထဲမှာခိုလှုံရတာသိပ်ကိုလုံခြုံလွန်းတယ်,love
ဗီဒီယိုဂိမ်းအသစ်ဝယ်၊နာရီပေါင်းများစွာကစား၊စားဖို့မေ့သွားတယ်အဆုံးစွန်ဂိမ်းကစားချိန်#ဂိမ်းသမားဘဝ#အစားအစာမပါဂိမ်းကစားခြင်း,joy
ပြင်းထန်တဲ့ငြင်းခုံမှုတစ်ခုပြီးနောက်ဒေါသတွေပေါက်ကွဲနေပါတယ်,anger
ကတိကဝတ်တစ်ခုကိုမတည်ဖျက်ဘဲအဆုံးထိစောင့်ထိန်းနိုင်ခဲ့တဲ့အချိန်,neutral
စွဲမက်ဖွယ်ဝတ္ထုတစ်အုပ်ရဲ့စာမျက်နှာတွေထဲမှာပျောက်ဆုံးနေခြင်း၊အခြားကမ္ဘာတစ်ခုဆီသို့သယ်ဆောင်သွားခြင်း,neutral
မင်းရဲ့နှလုံးသားလေးထဲမှာငါ့ကိုနေရာအမြဲပေးထားပါနော်,love
ငါ့ကိုလာပြီးအရူးလုပ်လို့ရမလဲဆိုပြီးရင်ထဲမှာပေါက်ကွဲတယ်,anger
ဒီအပြောင်းအလဲကမထင်မှတ်ဘဲနဲ့ငါ့ဘဝအတွက်အကောင်းဆုံးလမ်းစဖြစ်လာခဲ့ပြီ,suprise
ဒီဆေးဝါးရဲ့ဘေးထွက်ဆိုးကျိုးတွေကိုဖတ်ပြီးကြောက်သွားတယ်,fear
နှလုံးရပ်ပြီးရုတ်တရက်သေသွားမှာကိုတွေးမိရင်လန့်တယ်,fear
ကမ္ဘာကြီးက ငါ့အပေါ် ရက်စက်လွန်းတယ်,sadness
ဒီဆေးလုံးကြီးတွေသောက်ရင်နင်မှာကိုစိုးရိမ်တယ်,fear
