text,emotion_class
ကျွန်တော့်ရဲ့ အတွင်းစိတ် သရုပ်ဆောင်ကို ထုတ်လွှတ်ဖို့ ဒရာမာကလပ် ဝင်ရောက်ခဲ့တယ် မီးများ၊ ကင်မရာ၊ အက်ရှင်!,Joy
နောက်ဆုံးပေါ် စိတ်ကူးယဉ် ဝတ္ထုတစ်အုပ် လက်ထဲရောက်လာပြီ မှော်အတတ်နဲ့ စွန့်စားခန်း နယ်ပယ်တွေထဲသို့ ခုန်ဆင်းဝင်ရောက်နေခြင်း!,Joy
ပျင်းစရာကောင်းတဲ့ အတန်းတွေအတွင်း ပြီးပြည့်စုံတဲ့ doodle ရေးဆွဲခြင်း အနုပညာကို ကျွမ်းကျင်နေခြင်း Doodles - A+!,Joy
အကြာဆုံး လက်ထောက်ရပ်ခြင်းအတွက် ကျောင်းစံချိန်ကို ချိုးဖျက်ဖို့ ကြိုးစားနေပါတယ် ကျွန်တော့်အတွက် ဆုတောင်းပေးပါ!,Joy
ပညာရှင်တစ်ယောက်လို အတန်းထဲသို့ သရေစာတွေ ခိုးသယ်နေခြင်း သရေစာခိုးသယ်ခြင်း အနုပညာက မြင့်မြတ်တဲ့ ကျွမ်းကျင်မှုတစ်ခု!,Anger
ဒီစနေ၊ တနင်္ဂနွေ သူငယ်ချင်းတွေနဲ့အတူ အိပ်ယာဝင်ပွဲ ကျင်းပနေပါတယ် ရယ်မောခြင်းနဲ့ အမှတ်တရတွေရဲ့ ညတစ်ညအတွက် ပြင်ဆင်နေခြင်း!,Joy
TikTok အကတစ်ခုအတွက် နာရီပေါင်းများစွာ အချိန်ကုန်ခဲ့တယ်၊ ကိုယ့်မှာ ဘယ်ခြေနှစ်ချောင်းရှိတယ်ဆိုတာ သိလိုက်ရမှပဲ အက ကျရှုံးမှု - ထုတ်လွှတ်လိုက်ပြီ!,Fear
ကိုယ့် crush ရဲ့ profile ကို stalk လုပ်နေတုန်း သူတို့ရဲ့ ဓာတ်ပုံဟောင်းတစ်ခုကို မတော်တဆ like လုပ်မိသွားတယ် အဆင်မပြေမှုအဆင့် - အမြင့်ဆုံး!,Fear
ချောမွေ့တဲ့ စကားပြောဆိုမှုနဲ့ ကိုယ့် crush ကို စွဲဆောင်ဖို့ ကြိုးစားခဲ့တယ် ကိုယ့်သောက်စရာ ဖိတ်ကျသွားတာနဲ့ အဆုံးသတ်ခဲ့တယ် ချောမွေ့မှုအဆင့် - မရှိ,Fear
ဟောပြောပွဲအတွင်း စက္ကူလေယာဉ်ပျံ ဖန်တီးခြင်း အနုပညာကို ကျွမ်းကျင်ခဲ့တယ် စက္ကူလေယာဉ်ပျံများ - အမြင့်အသစ်များဆီသို့ ပျံဝဲနေခြင်း!,Joy
အတန်းတွေကြားမှာ ကျောင်းစာအုပ်တွေကို juggle လုပ်ခြင်းဖြင့် ခေတ်ရေစီးကြောင်းအသစ်တစ်ခု ဖန်တီးဖို့ ကြိုးစားနေပါတယ် ပညာရေးဆိုင်ရာ juggle လုပ်ခြင်း - ထူးခြားတဲ့ ကျွမ်းကျင်မှုတစ်ခု!,Joy
အရေးပေါ် စားချင်စိတ်များအတွက် ကျောပိုးအိတ်ထဲမှာ သရေစာ သိုလှောင်ရုံတစ်ခု ဖွက်ထားခြင်း သရေစာ နင်ဂျာမုဒ် - အသက်ဝင်ပြီ!,Anger
သူငယ်ချင်းတွေအတွက် အံ့အားသင့်ဖွယ် ရတနာရှာဖွေပွဲတစ်ခု စီစဉ်နေပါတယ် သည်းထိတ်ရင်ဖိုမှုနဲ့ စိတ်လှုပ်ရှားမှုကို မျှော်လင့်နေခြင်း!,Joy
စာမေးပွဲတွေ ပြီးဆုံးတာကို ဂုဏ်ပြုဖို့ မိုးရေထဲမှာ ကခုန်ခဲ့တယ် မိုးရေထဲက အက - မမျှော်လင့်ဘဲ လန်းဆန်းစေတယ်,Joy
သူငယ်ချင်းတစ်ယောက်အတွက် ရည်ရွယ်တဲ့ text တစ်ခုကို အတန်း group chat ထဲသို့ မတော်တဆ ပို့မိသွားတယ် Texting ကျရှုံးမှု - အိုးпс အခိုက်အတန့်!,Fear
အတန်းဖော်တွေကို စွဲဆောင်ဖို့ မှော်ပညာတစ်ခု စမ်းသပ်ခဲ့တယ် မှော်ပညာ ကျရှုံးမှု - အဲ့ဒီ ယုန် ဘယ်ရောက်သွားလဲ,Fear
ပျင်းစရာကောင်းတဲ့ ဟောပြောပွဲတစ်ခုအတွင်း origami ဖန်တီးခြင်း အနုပညာကို ပြီးပြည့်စုံအောင် လုပ်ဆောင်နေခြင်း Origami ကျွမ်းကျင်မှု - A+!,Joy
ဆက်တိုက် hacky sack ကန်ချက် အများဆုံးအတွက် စံချိန်သစ်တင်ဖို့ ကြိုးစားနေပါတယ် Hacky sack ကျွမ်းကျင်မှုများ - ထုတ်လွှတ်လိုက်ပြီ!,Joy
သူငယ်ချင်းတွေနဲ့ လျှို့ဝှက် လက်ဆွဲနှုတ်ဆက်ခြင်းတစ်ခု ဖန်တီးနေပါတယ် သူငယ်ချင်းဆက်ဆံရေးအဆင့် - ကျွမ်းကျင်သူ!,Joy
မြို့ထဲက အကောင်းဆုံး ဘာဂါဆိုင်ကို ရှာဖွေဖို့ မစ်ရှင်တစ်ခု စတင်နေပါတယ် ဘာဂါ ကျွမ်းကျင်သူ - တာဝန်အတွက် သတင်းပို့နေခြင်း!,Joy
လာမယ့် အရည်အချင်းပြပွဲအတွက် stand-up comedy routine တစ်ခု လေ့ကျင့်နေပါတယ် ဟာသ ဖျော်ဖြေမှု - ပြုလုပ်နေဆဲ!,Joy
အချစ်စာတစ်စောင်ကို လူမှားဆီသို့ မတော်တဆ ပို့မိသွားတယ် အချစ်စာ ကျရှုံးမှု - အမြင့်ဆုံး ရှက်ရွံ့မှု!,Fear
အသေးစိတ်ကျတဲ့ သိပ္ပံစမ်းသပ်ချက်တစ်ခုနဲ့ ဆရာမကို စွဲဆောင်ဖို့ ကြိုးစားနေပါတယ် သိပ္ပံ ဝါသနာရှင်မုဒ် - အသက်ဝင်ပြီ!,Joy
အဖွဲ့သားအားလုံးအတွက် ရှုပ်ထွေးတဲ့ သူငယ်ချင်း လက်ပတ်တွေ ဖန်တီးနေပါတယ် သူငယ်ချင်းဆက်ဆံရေးအဆင့် - ကျွမ်းကျင် ရက်ကန်းသမား!,Joy
ဆက်တိုက် cartwheel အများဆုံးအတွက် စံချိန်ကို ချိုးဖျက်ဖို့ ကြိုးစားနေပါတယ် Cartwheel စိန်ခေါ်မှု - လုပ်ဆောင်နေဆဲ!,Joy
သူငယ်ချင်းတွေနဲ့ ရုပ်ရှင်မာရသွန်တစ်ခု စီစဉ်နေပါတယ် ပေါက်ပေါက်ဆုပ်နဲ့ ရုပ်ရှင် စွန့်စားခန်းတွေ စောင့်ကြိုနေတယ်!,Joy
ဆံပင်အရောင်အသစ်တစ်ခုနဲ့ စမ်းသပ်နေပါတယ် ရဲရင့်တဲ့ semester အတွက် ရဲရင့်တဲ့ ပြောင်းလဲမှုတစ်ခု!,Joy
အနာဂတ်အတွက် အမှတ်တရတွေကို ဖမ်းယူဖို့ အချိန်တောင့်တစ်ခု တည်ဆောက်နေပါတယ် အချိန်ခရီးသွား စိတ်ခံစားမှုများ!,Joy
ပထမနေ့မှာ စာသင်ခန်းမှားထဲသို့ မတော်တဆ ဝင်သွားမိတယ် စာသင်ခန်း ရောထွေးမှု - အဆင်မပြေတဲ့ အစပြုမှု!,Fear
အပတ်စဉ် ကျန်းမာရေးနဲ့ ညီညွတ်တဲ့ အစပြုမှုအတွက် smoothie recipe အသစ်တစ်ခု စမ်းသပ်နေပါတယ် Smoothie ဝါသနာရှင် - အဆင့်တက်ပြီ!,Joy
ကျောင်းနှစ်ရဲ့ စိန်ခေါ်မှုတွေကို ပြန်လည်သုံးသပ်နေပါတယ် တာဝန်တွေနဲ့ နည်းနည်း လွှမ်းမိုးခံစားနေရတယ်,Sadness
အွန်လိုင်းမှာ မရည်ရွယ်ဘဲ မကောင်းတဲ့ မှတ်ချက်တချို့ ကြုံတွေ့ခဲ့ရတယ် အွန်လိုင်း အမုန်းတရားကို ရင်ဆိုင်ရတာ ဘယ်တော့မှ မလွယ်ဘူး,Anger
